CB,dateTime,AHeader,EB,VARR,PFR,VAR,PT,EB_OnTime,FREQ,DG_OnTime,SS,WR,CT,DG,EB_OffTime,WH,VB,VARY,VAB,VARB,ASmartDG_id,LAT,LH,PFY,VLNA,VY,LON,Event_Type,VBR,VLLA,WY,BB_V,PFA,WB,VART,CY,DLAT,WT,DLON,PFB,DG_V,volume,CR,VR,AT_V,FF_DateTime,VAY,DG_OffTime,VYB,VRY,VAT
000.00,2018-12-28 08:05:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.50,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:06:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.37,040.38,000.00,000.00,13.48,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:07:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.48,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:08:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.45,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:09:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.46,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:10:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.44,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:11:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.53,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:12:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.40,040.38,000.00,000.00,13.45,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:13:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.39,040.38,000.00,000.00,13.50,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:14:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.45,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:15:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.45,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:16:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.50,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:17:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.50,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:18:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.64,040.38,000.00,000.00,13.49,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:19:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.46,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:20:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.40,040.38,000.00,000.00,13.44,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:21:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.45,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:22:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.40,040.38,000.00,000.00,13.54,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:23:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.44,040.38,000.00,000.00,13.43,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:24:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.54,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:25:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.45,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:26:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.48,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:27:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.44,040.38,000.00,000.00,13.45,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:28:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.53,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:29:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.43,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:30:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.48,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:31:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.39,040.38,000.00,000.00,13.50,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:32:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.54,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:33:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.46,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:34:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.52,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:35:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.36,040.38,000.00,000.00,13.55,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:36:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.46,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:37:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.44,040.38,000.00,000.00,13.46,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:38:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.49,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:39:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.45,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:40:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.45,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:41:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.48,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:42:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.50,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:43:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.49,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:44:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.44,040.38,000.00,000.00,13.44,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:45:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.45,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:46:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.50,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:47:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.50,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:48:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.40,040.38,000.00,000.00,13.49,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:49:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.41,040.38,000.00,000.00,13.55,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:50:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.44,040.38,000.00,000.00,13.49,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:51:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.43,040.38,000.00,000.00,13.45,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:52:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.44,040.38,000.00,000.00,13.49,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
000.00,2018-12-28 08:53:51,LGURU,1,00000.00,00.00,00000.00,0,0000/00/00_00:00:00,00.00,0000/00/00_00:00:00,0,000000.00,000.00,0,0000/00/00_00:00:00,000000.00,000.00,00000.00,00000.00,00000.00,b827eb6a07fb,0019.1137783,0000.00,00.00,00000.00,000.00,0073.0122151,01,00000.00,00000.00,000000.00,08.59,00.00,000000.00,00000.00,000.00,N,000000.00,E,00.00,13.44,040.38,000.00,000.00,13.44,2018/12/28_06:20:14,00000.00,0000/00/00_00:00:00,00000.00,00000.00,00000.00
